"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"true_peak_wait[1712]",3.296083697125,3.09336,1.51821746053838,1.454111841,1.199373,6.0484115,1.00385931282986,927.293555880684,2784.72414615521
"true_peak_wait[1713]",9975.49362,9975.61,12.1655213465886,15.7452120000012,9956.4895,9994.0105,1.00110872273704,10233.5215713706,4661.06409331586
"true_peak_wait[1714]",9975.4566675,9975.525,12.2830468206933,16.0565579999999,9956.3,9994.3705,1.0007524703149,11759.3577302787,4658.1824425285
"true_peak_wait[1715]",1.6943656692,1.691275,0.608254941407111,0.705080082,0.71860605,2.68843,1.00145722370628,10863.5554687346,5145.84182286208
"true_peak_wait[1716]",9975.2017675,9975.29,12.261353559042,15.8045160000011,9956.35,9994.32,0.999937309421588,11703.8860483527,4549.00448592829
"true_peak_wait[1717]",2.41575518875,2.28137,1.04275770688112,0.957477906,0.9600835,4.3164775,1.00105655495825,3164.32066226444,4404.014621641
"true_peak_wait[1718]",2.0219180986375,1.924205,0.862600017222617,0.835333905,0.80202545,3.5503105,1.00084461002867,2146.05863866081,4145.06813235485
"true_peak_wait[1719]",9975.31622,9975.3,11.9601256886126,15.3745619999985,9956.48,9994.1605,1.00172726105067,11155.8891732559,4784.02007720822
"true_peak_wait[1720]",9975.34392375,9975.3,12.1383563726155,15.8193420000001,9956.38,9994.23,1.00006061232644,10838.4042987797,5169.93625478866
"true_peak_wait[1721]",1.72224502,1.729445,0.601183171469212,0.700068894,0.75737255,2.6766335,1.00033430295672,11188.5030435349,5834.75660359664
"true_peak_wait[1722]",4.280458316335,3.63703,3.07172169411826,2.8480746,0.57147275,10.308085,1.00118274560233,7613.98066673074,4464.72548886171
"true_peak_wait[1723]",2.39855871825,2.27445,1.07004935070987,0.989583609,0.9096147,4.288595,1.00118323709707,3651.43539690422,4429.43190388919
"true_peak_wait[1724]",2.019290299725,1.907595,0.875903855039977,0.824451621,0.7910881,3.6028985,1.00127362063075,2112.30746237178,3841.98943210523
"true_peak_wait[1725]",0.563871363305622,0.5059335,0.381292184359064,0.4105979157,0.054943005,1.2770075,1.00031508529139,8686.447886125,4235.59568571667
"true_peak_wait[1726]",9998.17063875,9998.49,1.09775101305319,0.859907999999892,9995.87,9999.41,0.999905324554421,8168.19171779184,4983.56772694177
"true_peak_wait[1727]",0.87520093626125,0.847199,0.475378806121944,0.5618698176,0.144439,1.6748495,1.00135910596106,10472.285734583,5008.44620719717
"true_peak_wait[1728]",1.6734982396625,1.677255,0.608288472682515,0.690291147,0.68544545,2.6562865,1.0009266443088,10710.4591395324,5507.12660013804
"true_peak_wait[1729]",2.447765467625,2.270795,1.11951298265894,0.978234306,0.9693689,4.4487165,1.00094529885355,3244.23330178762,4907.1816762927
"true_peak_wait[1730]",2.0354111605,1.94476,0.893181215051645,0.848684718,0.7640236,3.617795,1.00089280273502,1909.98910020677,3897.03688326729
"true_peak_wait[1731]",0.564689946068875,0.505567,0.385784205446198,0.4184727456,0.05288408,1.288613,1.00033308840849,10635.4826275653,4488.20902252749
"true_peak_wait[1732]",9998.15228125,9998.48,1.11355936537123,0.874734000000216,9995.79,9999.42,1.00070267403215,9200.37416030392,5279.10498510866
"true_peak_wait[1733]",3.5493040025,3.51038,0.615205704648603,0.685791456,2.577488,4.589825,1.00067401416422,11037.5120451473,5555.78018537475
"true_peak_wait[1734]",1.6858480409875,1.69301,0.604714333642986,0.702693096,0.70944185,2.658307,1.00082470028789,11527.2680269588,5400.72790145553
"true_peak_wait[1735]",2.501636047125,2.3189,1.17648797706329,1.00824213,0.9884317,4.5428065,1.00135121492341,2958.01743860949,4186.33899126666
"true_peak_wait[1736]",2.04732945525,1.93687,0.885402675028742,0.822783696,0.7997712,3.6160325,1.00087081650978,2056.61916600354,4287.76349179458
"true_peak_wait[1737]",2.22398328670725,1.64733,2.05301119713512,1.5700378176,0.15918675,6.38158399999999,1.0000116139661,7667.17034881823,3591.02364524148
"true_peak_wait[1738]",9973.45890875,9973.43,10.8787407909566,13.9660920000001,9956.4695,9990.36,1.00257963205284,10654.2710905163,4491.69545793176
"true_peak_wait[1739]",1.6889951159625,1.679035,0.611829951085235,0.719350107,0.7226304,2.6810305,1.00085484272773,11324.2782690079,5713.86187623846
"true_peak_wait[1740]",1.62047284375,1.60841,0.616460582076547,0.71639232,0.63564025,2.632311,1.00012062019268,11781.9447240631,5366.98178982656
"true_peak_wait[1741]",2.518380257375,2.32733,1.27049777152594,0.998479209,0.9652338,4.6465695,1.00061293628596,3408.02047985694,4385.20596583691
"true_peak_wait[1742]",9973.4500225,9973.38,11.106793213229,14.3219160000011,9956.15,9990.74,1.00100181222558,10629.9524923532,4150.60308559995
"true_peak_wait[1743]",9973.44424,9973.51,10.963266195487,13.9438529999996,9956.14,9990.5005,0.999885655194178,10717.4736823716,4793.48680849868
"true_peak_wait[1744]",9998.0735575,9998.45,1.2718219748006,0.889560000000539,9995.4095,9999.41,0.999939208914924,7968.00425354686,5112.56489736536
"true_peak_wait[1745]",4.54275812625,4.49506,0.630298490939124,0.718593981,3.5613985,5.6086005,1.00040110573993,10447.2624622009,5762.06683155973
"true_peak_wait[1746]",4.4197646625,4.359945,0.612652944655156,0.662774090999999,3.482255,5.4944575,0.999770881269695,10489.6899298439,5711.92297212902
"true_peak_wait[1747]",9973.3500425,9973.215,11.1577638321892,14.6629140000005,9956.09,9990.49,0.999674755309646,11186.6235689259,5045.33545537472
"true_peak_wait[1748]",9973.43256375,9973.66,11.0352270454295,14.2477860000009,9956.16,9990.47,1.00075081731906,10291.2357055069,4828.90105580129
"true_peak_wait[1749]",9973.29216375,9973.245,10.8702231819172,13.9809179999991,9956.3,9990.31,1.00005782743527,11135.1675544527,4637.09579522976
"true_peak_wait[1750]",9973.339375,9973.225,10.9002100200723,13.9735050000016,9956.3195,9990.33,1.00014323777636,9366.60827633378,4928.69771989102
"true_peak_wait[1751]",7.42101795875,6.953125,1.69460862625228,1.311841545,5.614668,10.78221,1.00006214113428,7991.81780782566,5085.07012999149
"true_peak_wait[1752]",5.45788805125,5.411805,0.632193836344107,0.698890227,4.4707365,6.5556445,1.00001255922838,11506.8617287426,5045.29097177894
"true_peak_wait[1753]",2.5120620608625,2.315475,1.22701366558211,1.036804419,0.9309645,4.7033525,1.00057620565681,3336.12402337078,4025.19873579889
"true_peak_wait[1754]",2.0601774115,1.94657,0.904922760103286,0.84812133,0.8128511,3.673143,1.00125316171568,2158.26223709907,3659.49758717865
"true_peak_wait[1755]",9972.4438425,9972.625,10.2896108902003,12.9801629999988,9956.11,9988.45,1.00259031419041,14336.8973698542,5016.92344314044
"true_peak_wait[1756]",9998.0435275,9998.46,1.36075105628229,0.889560000000539,9995.29,9999.42,1.00019314813179,8672.69007926762,5554.23901922868
"true_peak_wait[1757]",4.5173975375,4.48033,0.612924921566988,0.682707648,3.570225,5.5610835,1.00022385656005,11257.6080133325,5985.98087850157
"true_peak_wait[1758]",5.45282528625,5.41271,0.61560054887566,0.677763177,4.496227,6.514343,1.0006973434744,11039.4913891884,5666.41554115815
"true_peak_wait[1759]",9972.2623025,9972.225,10.3681235414957,13.2618569999996,9956.08,9988.4105,1.00106623510024,10949.4266637678,5041.71623348004
"true_peak_wait[1760]",2.0769025025,1.967625,0.905405196109416,0.843814377,0.80484915,3.668146,1.00067911078307,2044.97355951268,4508.05774243703
"true_peak_wait[1761]",4.19848268114125,3.29974,3.50375503050022,3.017394933,0.32315725,10.99436,1.00069869968473,7211.62047011739,3718.33143554659
"true_peak_wait[1762]",9998.07780125,9998.46,1.26909019645543,0.889560000000539,9995.48,9999.41,1.00053709747659,9071.69609215687,6045.14672034903
"true_peak_wait[1763]",4.5209545975,4.465405,0.610950068039972,0.681017484,3.5912945,5.572604,1.00092648512807,11329.3931363864,5245.33014653895
"true_peak_wait[1764]",1.6480476232125,1.635905,0.612341248234021,0.710172813,0.6707152,2.646955,1.00044165762797,13482.9964389416,6049.84942935233
"true_peak_wait[1765]",9972.3419675,9972.315,10.2046049543442,12.6688170000028,9956.3095,9988.35,1.00090769025604,11114.1049410265,4756.96638190245
"true_peak_wait[1766]",2.074680595875,1.97375,0.891299056112141,0.842020431,0.8170627,3.695785,1.00068535123195,2064.8178267465,3774.50100109817
"true_peak_wait[1767]",9972.39894375,9972.425,10.3668594904049,13.2915090000002,9956.18,9988.3005,1.00043255570003,9407.73501074721,4294.70538861909
"true_peak_wait[1768]",9998.05706125,9998.43,1.29530422213353,0.904386000000863,9995.5,9999.41,1.00013390324988,8710.44803296148,4918.81230487268
"true_peak_wait[1769]",6.82494019125,6.693705,0.880732569967042,0.968100735000001,5.5799135,8.4233355,1.00026461536599,10636.2390566288,4971.88249975667
"true_peak_wait[1770]",1.68850478955,1.699915,0.61984197829432,0.722404263,0.67615995,2.6686175,1.00012944403565,12858.522422406,5827.77151380096
"true_peak_wait[1771]",2.5474251335,2.35014,1.28467058283795,1.018301571,0.96730885,4.7731635,1.00153336100951,3533.91711077425,4649.50190952274
"true_peak_wait[1772]",2.0537372556375,1.956125,0.894818663732128,0.842391081,0.7920973,3.68514,1.00260281939375,1995.85934424916,2487.29805092334
"true_peak_wait[1773]",11.68648153875,11.54815,1.4221249924984,1.74242565,9.6264995,14.060855,1.00075229673585,10959.3250261325,5482.38822078186
"true_peak_wait[1774]",2.7873968868925,2.501275,1.91969546697055,2.043437928,0.2657294,6.31705,1.00046021457254,8658.56937615655,4345.47621921255
"true_peak_wait[1775]",9998.01366625,9998.44,1.41799410595439,0.919212000001187,9995.18,9999.39,0.999941414892148,8099.62295052651,5990.56059582871
"true_peak_wait[1776]",14.65601715,14.44825,0.928738818044336,0.8265495,13.461095,16.482245,1.00020670045908,9375.81186520227,5102.62569366635
"true_peak_wait[1777]",2.5747132375,2.55214,0.635138828921279,0.713619858,1.5636645,3.6386115,1.00047088159886,10069.6939644036,5302.61847544856
"true_peak_wait[1778]",2.62641283475,2.377105,1.3981172388772,1.061000451,0.98330635,4.996876,1.00135441197672,3190.36095357858,3991.0168373989
"true_peak_wait[1779]",2.062972328375,1.9588,0.903211372455956,0.848736609,0.7889166,3.679581,1.00080726165306,2435.70648707253,4095.30859040833
"true_peak_wait[1780]",12.294951225,12.2279,1.17197855877306,1.42663185,10.542985,14.22673,1.00148812712883,9863.48769099645,5012.67119461599
"true_peak_wait[1781]",9964.79583875,9964.79,5.99426482546846,7.62056399999914,9955.46,9974.23,1.00011126118327,12119.4490926388,5072.31512322933
"true_peak_wait[1782]",9998.0365525,9998.435,1.36266448422046,0.882146999999029,9995.36,9999.37,1.0003643794754,8320.73524450624,6282.83854758817
"true_peak_wait[1783]",12.119592575,11.7813,1.30616747219319,1.16295144,10.573295,14.76738,1.00057037919098,9933.99350485556,5614.92594742847
"true_peak_wait[1784]",3.53233961625,3.50182,0.640190114068359,0.731166429,2.5176005,4.6110215,1.00102854978345,10984.9129811453,5710.52125179363
"true_peak_wait[1785]",2.6297209816375,2.394545,1.38456508799113,1.070822676,0.9954759,4.9850895,1.0006541138197,3295.21366795275,4488.05663866608
"true_peak_wait[1786]",2.084664229275,1.969,0.907163856534556,0.84967806,0.8010434,3.713388,1.00067847931247,2670.1161155511,4258.34662170051
"true_peak_wait[1787]",12.4286693,12.38895,1.18920373753457,1.48764084,10.617095,14.34074,1.00139624885507,10698.7319974479,5561.73321350296
"true_peak_wait[1788]",0.98608907141975,0.993549,0.489530022950511,0.5782451346,0.1825447,1.7618295,1.00057759463382,10436.6237370763,5526.61699926435
"true_peak_wait[1789]",2.6081538275,2.603175,0.634704928108721,0.740936763,1.583651,3.6339825,1.00090662068176,11039.0189769579,6014.53503908216
"true_peak_wait[1790]",4.2617278691875,4.32378,1.6387218870385,1.815362157,1.465784,6.8783685,1.00050622819856,11158.4070792836,5741.89072623255
"true_peak_wait[1791]",1.65976539515,1.64049,0.612154192335495,0.703767981,0.6845561,2.677229,0.999824457964071,9816.06338441728,5832.8344575274
"true_peak_wait[1792]",3.52852987,3.50077,0.629596551932136,0.719987625,2.5363545,4.6003245,1.00004602082159,10884.3418734735,5144.25001804268
"true_peak_wait[1793]",1.15667302297962,1.08073,0.697321531521139,0.800907933,0.16389035,2.4082985,1.0005009173968,11097.9196592145,5185.64831310908
"true_peak_wait[1794]",1.2409635217075,1.185655,0.719703461890607,0.8434941354,0.1742656,2.491929,1.00053079933878,9167.91601606321,4876.78673251762
"true_peak_wait[1795]",0.790108473219875,0.692806,0.526003068670228,0.5429963196,0.10487535,1.7998815,1.00029049172788,8850.33657517267,4398.52823514594
"true_peak_wait[1796]",1.21163792027375,1.138585,0.731821795225883,0.8663009712,0.1574911,2.4964195,1.00008209910103,10236.4467916854,4953.4758332453
"true_peak_wait[1797]",1.27104821697875,1.2138,0.72946365953329,0.8598375765,0.1824367,2.5149615,1.00093581733913,12122.1612181741,5321.03787366223
"true_peak_wait[1798]",1.168794843035,1.08737,0.70242109185107,0.7975313115,0.16551645,2.429192,1.00212684581008,10669.2482287936,4524.46071832003
"true_peak_wait[1799]",2.80455355763,2.077995,2.54696894156738,2.0582313108,0.1724995,7.948035,1.00001215731987,7433.21532626991,3616.59673617455
"true_peak_wait[1800]",2.311214682875,2.21546,1.1728897271903,1.421820813,0.57203605,4.2674965,1.00111283122158,12432.3523810406,4744.40787964205
"true_peak_wait[1801]",9973.34277875,9973.155,10.8560766873295,13.7066370000012,9956.3895,9990.57,1.00116102829502,9850.43450076625,4023.8843439045
"true_peak_wait[1802]",9998.1095025,9998.48,1.23691260669191,0.859907999999892,9995.49,9999.4,1.00036033065635,8295.14904629387,5876.84119940672
"true_peak_wait[1803]",9997.79089625,9998.25,1.47975443685265,1.12677600000032,9994.59,9999.34,1.00027417263626,8012.10557729921,5259.91368508677
"true_peak_wait[1804]",9997.8285475,9998.25,1.44545994740471,1.09712399999968,9994.6995,9999.37,1.00016215172099,8278.67071065914,4836.24887336779
"true_peak_wait[1805]",2.16459241675,2.1286,0.79786151545804,0.822539067,0.9002959,3.543068,1.00027499265649,4675.63299707574,4927.76640273976
"true_peak_wait[1806]",2.554076743625,2.55348,0.888374023404667,0.934371585,1.0882475,4.036202,1.00072131668409,4804.05101482044,5248.31108940202
"true_peak_wait[1807]",2.267719114775,2.23254,0.845823227530295,0.873036423,0.93685625,3.75249,1.00031345956185,4060.62672810864,4710.23505696707
"true_peak_wait[1808]",2.56305809075,2.403595,1.18541608912424,1.111660893,0.94618335,4.640911,1.0012604544715,2059.83560499517,3655.09781857971
"true_peak_wait[1809]",2.026970171175,1.908005,0.935654357090727,0.848254764,0.76137525,3.74408,1.00135528583836,2081.10448690095,3945.14684191694
"true_peak_wait[1810]",2.15877982465,2.00098,1.03888009344524,0.925557528,0.8038064,4.058078,1.00062523132037,1588.5168468415,3797.15819883458
"true_peak_wait[1811]",1.16445783850438,1.093755,0.689643809457783,0.7875756525,0.1729741,2.3910055,1.0026050750897,11267.6095476257,4852.22114471112
"true_peak_wait[1812]",1.2356042541425,1.19297,0.71024352008932,0.8406645933,0.1881096,2.4604115,1.00128787995202,10691.563310742,5118.75722925682
"true_peak_wait[1813]",0.746619011503613,0.6641945,0.494143140449659,0.5077482459,0.10428595,1.695418,1.0000574337797,9148.01076417143,3578.03518912164
"true_peak_wait[1814]",1.226012151594,1.173845,0.707215713567366,0.8310580866,0.1873055,2.4419115,1.00020902818298,11423.668217584,5427.5449197315
"true_peak_wait[1815]",1.25834687688262,1.207125,0.722816320274712,0.839500011,0.17725725,2.5025365,1.0018914362396,10326.7671549541,4477.26314772413
"true_peak_wait[1816]",0.794519855289875,0.704965,0.512707403324848,0.5293415736,0.113736,1.7688505,1.00005393903153,9886.67184892631,4774.5008238887
"true_peak_wait[1817]",4.94040253398875,4.01429,3.96018893460175,3.618485451,0.3993558,12.671185,1.00015977958167,7074.97371022154,4287.03479412915
"true_peak_wait[1818]",8.80045883125,7.84289,4.4976058828647,4.208315622,3.460078,17.640655,1.00013761868176,7680.87164409797,5217.2095952279
"true_peak_wait[1819]",4.91987365725125,3.40706,4.84755202875977,3.454880541,0.26925785,14.733595,1.00040857729652,5985.33144559423,4583.69649098131
